"","ENCFF002CXC","ENCFF002DDJ","ENCFF004WYV","ENCFF010UHD","ENCFF019PEL","ENCFF030HWZ","ENCFF043YZF","ENCFF058NMZ","ENCFF076YZO","ENCFF083YCQ","ENCFF085HTY","ENCFF106DAY","ENCFF126BCK","ENCFF144PPR","ENCFF150VTD","ENCFF182QDI","ENCFF213EPU","ENCFF228PSB","ENCFF231TGQ","ENCFF232KAH","ENCFF237UAN","ENCFF249EZR","ENCFF255EOB","ENCFF257RYT","ENCFF272ULO","ENCFF284LRP","ENCFF300XUA","ENCFF312RFN","ENCFF315YAF","ENCFF328XKC","ENCFF337DKJ","ENCFF352HGW","ENCFF380FJL","ENCFF384YDT","ENCFF388AJH","ENCFF392MUM","ENCFF422BXE","ENCFF422NGZ","ENCFF423EMU","ENCFF426DUB","ENCFF429XKT","ENCFF465JKF","ENCFF471ZTZ","ENCFF475TQE","ENCFF482CEV","ENCFF493ABN","ENCFF495MHZ","ENCFF497XOD","ENCFF502KHR","ENCFF507MGL","ENCFF517YCC","ENCFF557DSM","ENCFF558DSF","ENCFF558JBX","ENCFF558VPP","ENCFF564WEB","ENCFF573DRR","ENCFF577UJR","ENCFF580QGA","ENCFF583CIY","ENCFF602OKQ","ENCFF613RNG","ENCFF632NQI","ENCFF638YFC","ENCFF659WAF","ENCFF664XPS","ENCFF676NPW","ENCFF696KPD","ENCFF699ZII","ENCFF710IEF","ENCFF732HOE","ENCFF738TKN","ENCFF772HOY","ENCFF784FIE","ENCFF786WZD","ENCFF799HIG","ENCFF804ABO","ENCFF809MSQ","ENCFF812QPN","ENCFF828JWK","ENCFF833FCO","ENCFF835KAT","ENCFF895QLA","ENCFF911VSD","ENCFF917COW","ENCFF929YBC","ENCFF944GZI","ENCFF948TXN","ENCFF958KNK","ENCFF968KBN","ENCFF990CFV","ENCFF992QZV","ENCFF998YJY"
"198","0.4223223","0.5673226","0.6788735","0.5302589","0.79758","0.8319012","0.6064815","0.8184391","0.841322","0.6191588","0.5906544","0.5724065","0.6842843","0.7675325","0.6812227","0.7216131","0.6794619","0.3755084","0.6510834","0.6589462","0.5752434","0.7349418","0.6021853","0.5745834","0.3664841","0.4889568","0.8203115","0.7475224","0.7282891","0.7076384","0.5735636","0.6142633","0.7232267","0.6500176","0.5180511","0.6835802","0.7776866","0.6941","0.5144435","0.6095007","0.419414","0.7019659","0.5478708","0.6654121","0.5164553","0.7217538","0.4921377","0.4767104","0.6309518","0.5697543","0.4948956","0.8077882","0.4562805","0.6693132","0.6403961","0.7112336","0.7307119","0.5014837","0.6259327","0.6075382","0.6784193","0.5107543","0.523177","0.7270178","0.5662381","0.5759727","0.580651","0.5372253","0.5226868","0.4131283","0.5803648","0.5562587","0.6492622","0.5166528","0.71669","0.7023648","0.7235879","0.7263942","0.4427962","0.4023207","0.7655708","0.4396537","0.5809241","0.4233344","0.7790942","0.5318073","0.5662671","0.6672595","0.4532642","0.4106782","0.8210906","0.723957","0.7073927"
"199","0.421494","0.5668601","0.6783817","0.529147","0.7958155","0.8313641","0.6051312","0.8174485","0.8408894","0.6183225","0.5904903","0.5717687","0.6838529","0.7670223","0.6812227","0.7212441","0.6783857","0.3754627","0.6514366","0.6582059","0.5748083","0.733744","0.6023278","0.5745834","0.3662685","0.4884951","0.820043","0.7475224","0.7278374","0.706571","0.573124","0.613527","0.7222068","0.6501352","0.5177668","0.6831752","0.7776866","0.6939831","0.5157179","0.6093136","0.4191119","0.7014887","0.5470943","0.6651525","0.5157255","0.72165","0.4922041","0.476107","0.6303347","0.5695807","0.493325","0.8075964","0.4554507","0.6691126","0.6399147","0.7105445","0.7308982","0.5022255","0.6249637","0.6075382","0.677189","0.5101506","0.5228346","0.7265105","0.5660558","0.5753527","0.58011","0.5352818","0.5223091","0.4131283","0.5794183","0.5559774","0.6464245","0.5162365","0.71669","0.7021032","0.7232126","0.7256026","0.4426108","0.4021505","0.7656339","0.4400866","0.5804948","0.4228262","0.7785993","0.5307105","0.5654346","0.6666924","0.4530469","0.4104417","0.8215412","0.7231541","0.7073927"
"200","0.4214423","0.5667214","0.678644","0.5289352","0.7950592","0.8313641","0.6049383","0.8171655","0.8398512","0.617974","0.5900388","0.5705357","0.6832776","0.7670223","0.6798581","0.7209014","0.6771001","0.3756912","0.6507301","0.6569579","0.5742644","0.7325462","0.6023753","0.5745834","0.366247","0.4880335","0.8185663","0.7479943","0.7279503","0.7062708","0.5724333","0.6127417","0.7216968","0.6483723","0.516914","0.6824809","0.7774132","0.6934157","0.5155055","0.6087526","0.4186373","0.7009161","0.5465568","0.6647631","0.5150999","0.7211571","0.4919387","0.4752737","0.62986","0.5692334","0.4923826","0.80798","0.4551395","0.6687973","0.6389519","0.7099179","0.7310846","0.5007418","0.6243822","0.6070111","0.6758687","0.5094336","0.5221499","0.7258839","0.5652352","0.5742676","0.579569","0.5357303","0.5211762","0.4135305","0.5792463","0.5556083","0.645857","0.5179017","0.716129","0.7013446","0.7234003","0.7255753","0.442277","0.4024136","0.7639932","0.4393074","0.5798814","0.422782","0.7783209","0.5304721","0.5657676","0.6661769","0.4530469","0.4098396","0.8210906","0.72281","0.7070718"
"201","0.421494","0.5668601","0.6780539","0.5287764","0.7945551","0.8310956","0.6043596","0.8168117","0.839159","0.6171377","0.589341","0.569898","0.6822709","0.7665121","0.6776747","0.7208751","0.676293","0.3754856","0.6503768","0.6567676","0.5741013","0.732204","0.6021853","0.573906","0.3663117","0.4882466","0.8178279","0.7475224","0.726821","0.7056371","0.5719728","0.6126926","0.7211868","0.6481373","0.5167434","0.6823073","0.7774132","0.6931152","0.5157179","0.6096877","0.4183999","0.6999936","0.546497","0.6635951","0.5150304","0.7208198","0.4913084","0.4747852","0.6291479","0.5700148","0.4925397","0.8075964","0.4554161","0.668396","0.6384018","0.7090721","0.7301528","0.4992582","0.6238977","0.6062203","0.6748785","0.5089808","0.5210544","0.7252872","0.5642779","0.5739885","0.5791182","0.5355808","0.5212841","0.4133885","0.57873","0.5550985","0.6486947","0.5183181","0.716129","0.7008214","0.722462","0.725002","0.4418691","0.4026147","0.7631728","0.4387013","0.579084","0.4221412","0.7781352","0.530186","0.5672661","0.6656099","0.4527292","0.4093235","0.8197386","0.7221792","0.7068578"
"202","0.4210281","0.5665595","0.6773326","0.5294118","0.7930426","0.8316327","0.6032022","0.8163872","0.8384669","0.6167892","0.5896078","0.5691752","0.6813001","0.7660482","0.6768559","0.7205851","0.6752765","0.3752799","0.6506123","0.6557946","0.5743188","0.7315195","0.6014727","0.5731608","0.3658374","0.4878205","0.8178279","0.7461067","0.7273857","0.7050367","0.5715332","0.6113183","0.7207696","0.6486074","0.5159475","0.6817866","0.7771397","0.6928983","0.5150807","0.6093136","0.4188099","0.6992938","0.5459595","0.6630759","0.5146829","0.7200934","0.4906117","0.4746415","0.6276288","0.5691466","0.4922255","0.8075964","0.4553815","0.6679087","0.6378516","0.7093227","0.7297801","0.4977745","0.6223471","0.6062203","0.6737682","0.5082261","0.5205067","0.7247501","0.5635485","0.5736165","0.5797493","0.5351323","0.5212841","0.4130101","0.5784719","0.5550106","0.6481271","0.5187344","0.716129","0.7007691","0.7220867","0.7239374","0.4412386","0.402197","0.7629835","0.4378355","0.5787365","0.4218097","0.7780115","0.5291369","0.5662671","0.6653779","0.4526457","0.4090655","0.8201893","0.7222366","0.7070718"
"203","0.4218046","0.5657733","0.6765786","0.5296236","0.7935468","0.8294844","0.6030093","0.8158211","0.8381208","0.6164059","0.589731","0.5681973","0.680617","0.766141","0.6771288","0.7204533","0.6737818","0.3752114","0.6502591","0.6546524","0.5741013","0.7320329","0.6009501","0.5718737","0.3665057","0.4873233","0.8175594","0.7465786","0.7280632","0.7047365","0.570989","0.6103858","0.7205378","0.6488424","0.5156063","0.6813816","0.7765928","0.6930819","0.5161427","0.6080045","0.4186804","0.6981486","0.5450039","0.6634653","0.5142659","0.7189259","0.4904459","0.4742105","0.6272965","0.5680181","0.4925397","0.8064454","0.4551395","0.6668769","0.637439","0.7088528","0.7295937","0.5","0.6214749","0.6075382","0.672868","0.508094","0.5196166","0.7243921","0.5628647","0.5727794","0.58011","0.5350576","0.5199892","0.4127735","0.5790742","0.55487","0.6498297","0.519567","0.715568","0.7006644","0.721899","0.7231185","0.4416466","0.4020732","0.7624156","0.4378355","0.578532","0.4218318","0.7772072","0.5283262","0.5644356","0.6647077","0.4519435","0.4083344","0.8188373","0.7219211","0.7069648"
"204","0.4219599","0.5657502","0.6762835","0.530153","0.7945551","0.8289474","0.6028164","0.8153966","0.8379477","0.6159529","0.5891153","0.5673469","0.6795383","0.7653061","0.6771288","0.7197153","0.6729148","0.3753942","0.6499058","0.6539755","0.5730679","0.7306639","0.6009501","0.5716028","0.3668291","0.4868262","0.8171567","0.7451628","0.7278374","0.7041027","0.5708006","0.6094532","0.7212796","0.6488424","0.5154358","0.6813816","0.7757725","0.6928816","0.5150807","0.6074434","0.4185725","0.6977987","0.5448247","0.6626866","0.5140573","0.7177844","0.4897492","0.4740094","0.6261571","0.5680181","0.4925397","0.8051026","0.4551741","0.6661316","0.63682","0.708007","0.7295937","0.4992582","0.620409","0.6064839","0.6719678","0.507245","0.5192058","0.7236163","0.563275","0.5721904","0.5791182","0.5339363","0.5192878","0.4124897","0.5784719","0.5551161","0.6515323","0.5191507","0.7141655","0.6998274","0.7217114","0.7223542","0.4414982","0.4019958","0.7615953","0.4375758","0.5779595","0.4216993","0.7765885","0.5280401","0.5624376","0.6645015","0.4517262","0.4084634","0.8156827","0.721319","0.7064299"
"205","0.420821","0.5652646","0.6757262","0.5299412","0.7940509","0.8278733","0.601466","0.8146183","0.8369095","0.6154999","0.5891974","0.5671769","0.6791069","0.7647495","0.6768559","0.7198471","0.6726158","0.3751428","0.6491992","0.6530448","0.5726328","0.7299795","0.6009501","0.5711286","0.3668506","0.486116","0.8167539","0.7470505","0.726821","0.7037358","0.5705285","0.6090115","0.7207696","0.6483723","0.5156063","0.6809766","0.7763194","0.6921973","0.5127443","0.6061343","0.4188314","0.6967171","0.544108","0.6621674","0.5133623","0.7173174","0.488953","0.4738657","0.6254451","0.5673236","0.490812","0.8045271","0.4551395","0.6651571","0.6354446","0.7073178","0.7282892","0.495549","0.6194399","0.6072746","0.6710376","0.5069809","0.518658","0.7234373","0.5625912","0.5716633","0.5785772","0.5322918","0.5192878","0.4121112","0.57873","0.5549403","0.6509648","0.519567","0.713324","0.6992257","0.7207731","0.7214806","0.4412386","0.402166","0.7610273","0.4367965","0.5771417","0.4215888","0.7759079","0.5278493","0.5621046","0.663986","0.4514419","0.4082269","0.8156827","0.7208315","0.705788"
"206","0.4203034","0.5652415","0.6753655","0.5293059","0.7937988","0.8265306","0.6006944","0.8136984","0.8364769","0.6148378","0.5888075","0.5667517","0.678208","0.7642857","0.6754913","0.7188192","0.671988","0.3748458","0.6487282","0.6522622","0.5721977","0.7284394","0.6008076","0.5701125","0.3669153","0.4855479","0.8165526","0.7475224","0.726821","0.7036691","0.5701099","0.6082753","0.7207696","0.6482548","0.5152652","0.6803402","0.7763194","0.6915297","0.5121071","0.6055732","0.4185941","0.6954129","0.5435704","0.6613887","0.5126672","0.7168245","0.4884886","0.4740668","0.6252077","0.5668895","0.4922255","0.804719","0.4550012","0.6640965","0.6353758","0.70666","0.7281029","0.4933234","0.6187615","0.6070111","0.6699874","0.5062262","0.5180418","0.72293","0.5622265","0.5707952","0.5768641","0.5315443","0.5184786","0.4120639","0.5776114","0.5547821","0.6509648","0.5183181","0.713324","0.698127","0.7198349","0.7209347","0.440534","0.4022434","0.7605225","0.4369697","0.5766305","0.4213457","0.7752274","0.5266094","0.5619381","0.6637024","0.4515757","0.4080549","0.8156827","0.7204588","0.7066438"
"207","0.4197339","0.5646172","0.6751688","0.5287764","0.7932947","0.8265306","0.6001157","0.8127786","0.8354387","0.6137924","0.5884381","0.5668793","0.6777766","0.7637291","0.6752183","0.7185556","0.6710314","0.3749372","0.6481394","0.6512046","0.571817","0.727755","0.6006651","0.569706","0.3665704","0.4853348","0.8158813","0.7465786","0.7265951","0.7034356","0.5694819","0.6079317","0.720306","0.6474321","0.5154926","0.6803402","0.7749521","0.6909789","0.5127443","0.6051992","0.4186157","0.695731","0.5426746","0.6603504","0.512702","0.7157867","0.4880573","0.4738944","0.6257299","0.566195","0.4919114","0.8043353","0.4541368","0.6635519","0.634413","0.7060961","0.7281029","0.4918398","0.6184708","0.6075382","0.6690272","0.5060186","0.5179048","0.72293","0.5610412","0.5703922","0.5769543","0.5303483","0.5176693","0.4119929","0.5778696","0.5543075","0.6486947","0.5191507","0.7130435","0.6978393","0.7188966","0.7199247","0.4401632","0.401903","0.7597022","0.4366234","0.5759558","0.420948","0.7751655","0.5266094","0.5621046","0.6628776","0.4513584","0.4077108","0.8138801","0.7200573","0.7063229"
"208","0.4193715","0.5641085","0.6746771","0.5273469","0.7935468","0.8249194","0.5979938","0.8124248","0.8351791","0.6131303","0.5882944","0.566369","0.6776687","0.7630798","0.6757642","0.7181603","0.670284","0.3747087","0.6473151","0.6509931","0.5718714","0.7267283","0.6002375","0.5692996","0.3665488","0.4847667","0.8153443","0.7475224","0.7270469","0.7030354","0.5687284","0.6076863","0.7195642","0.6468445","0.5148672","0.6797616","0.7749521","0.6909121","0.5125319","0.60389","0.4186588","0.6948403","0.54148","0.6595717","0.5120765","0.7155273","0.487228","0.4736071","0.6242582","0.5657609","0.4909691","0.8037598","0.4546209","0.6628067","0.6342755","0.7060021","0.7290347","0.4918398","0.6177924","0.6078018","0.6685171","0.5052451","0.5181102","0.7228405","0.5604942","0.5696171","0.5768641","0.5301241","0.5175614","0.4121112","0.5769231","0.5540438","0.6498297","0.5216486","0.712763","0.6977608","0.7192719","0.7192968","0.4403857","0.4018256","0.7597653","0.4357576","0.5760172","0.4212352","0.7745468","0.5261326","0.5617716","0.6628003","0.4512079","0.4068937","0.8125282","0.7195986","0.7045041"
"209","0.4186986","0.5641547","0.6743164","0.5274527","0.7937988","0.825188","0.5966435","0.8117173","0.8344004","0.6125727","0.5876993","0.5654337","0.6770575","0.7622913","0.6749454","0.7175013","0.6699851","0.3740917","0.645431","0.6504643","0.5718714","0.7265572","0.599715","0.5688931","0.3667644","0.4842341","0.8146731","0.7484663","0.7271598","0.7025684","0.5679749","0.6074899","0.7191006","0.644024","0.5137302","0.6789516","0.7746787","0.6903947","0.5114698","0.60389","0.4182921","0.6941723","0.540823","0.6591823","0.5113467","0.7151122","0.4870953","0.4728312","0.6234038","0.566195","0.4897126","0.8039517","0.4550012","0.6624341","0.634138","0.7054696","0.7294074","0.4918398","0.6175986","0.6083289","0.6675269","0.5049432","0.5168778","0.722751","0.5595824","0.5691831","0.576233","0.5295261","0.5169679","0.4124897","0.5760626","0.553745","0.6538025","0.5220649","0.712763","0.6973684","0.7200225","0.7183687","0.4394215","0.4018875","0.7584401","0.4350649","0.5755674","0.4216109","0.7743303","0.5260372","0.5609391","0.6622848","0.4512413","0.4066142","0.8120775","0.7191111","0.7040762"
"210","0.4180256","0.5636229","0.6733001","0.5272939","0.7925384","0.8249194","0.597608","0.811222","0.8343139","0.6119803","0.5874941","0.5651361","0.6760148","0.762013","0.6735808","0.7168424","0.6688789","0.3740917","0.6451955","0.649724","0.5715995","0.7255305","0.5993824","0.567877","0.3668075","0.484021","0.8141361","0.7475224","0.7265951","0.7017678","0.5675144","0.6066555","0.7189615","0.6437889","0.5131616","0.6781416","0.7752256","0.6900275","0.5114698","0.603329","0.4183999","0.6942041","0.5395688","0.6582738","0.5105474","0.7145414","0.4870621","0.4730611","0.6225018","0.5665422","0.4895555","0.8022252","0.4545517","0.662692","0.633519","0.7048117","0.7271711","0.4888724","0.6167264","0.6078018","0.6666267","0.5047545","0.5166039","0.7217962","0.5582148","0.56847","0.575692","0.5302736","0.5156731","0.4130101","0.5752882","0.5536747","0.6515323","0.520816","0.7136045","0.6965837","0.7179583","0.7180411","0.4393102","0.4015626","0.7576197","0.4342857","0.5754242","0.4211247","0.7741137","0.526371","0.5611056","0.6616662","0.4512079","0.4063562","0.8125282","0.7189964","0.7035412"
"211","0.4173008","0.5633686","0.6733001","0.5275057","0.791278","0.8233083","0.5970293","0.8103729","0.8336217","0.6114925","0.5871863","0.5634354","0.6755474","0.7611317","0.672762","0.7163152","0.6687593","0.3734062","0.6441357","0.6490048","0.5718714","0.7255305","0.5987173","0.5678092","0.3673249","0.4835594","0.8132635","0.7465786","0.7256917","0.7014676","0.5670958","0.6059684","0.7185906","0.6429663","0.5129911","0.6781416","0.7749521","0.6896937","0.5108326","0.6023939","0.4185078","0.6937587","0.5386132","0.6561973","0.5105126","0.7143339","0.4865977","0.4725152","0.622122","0.5664554","0.4887702","0.8022252","0.4546209","0.6619468","0.6327625","0.7040599","0.726612","0.4851632","0.6160481","0.6064839","0.6662366","0.5039998","0.5163985","0.7212591","0.5580325","0.568098","0.575151","0.5290028","0.5149717","0.4126079","0.5754603","0.5532352","0.6526674","0.5212323","0.712763","0.6962174","0.7179583","0.7172222","0.4384202","0.4015471","0.7572411","0.4339394","0.5750562","0.4207712","0.7734331","0.5259895","0.5609391","0.6609187","0.4507732","0.4056896","0.8111762","0.7186237","0.7031133"
"212","0.416369","0.5634842","0.6721199","0.5280881","0.7892614","0.8227712","0.5972222","0.8098776","0.8331026","0.6110046","0.5867758","0.5630527","0.6748283","0.7606215","0.6713974","0.7159462","0.6685202","0.3733376","0.6436646","0.6480318","0.571817","0.7243326","0.5982423","0.5669286","0.367174","0.4832043","0.8131964","0.7465786","0.7245624","0.7014009","0.5663004","0.6048395","0.7184516","0.6422611","0.513389","0.6780838","0.7741318","0.6892932","0.5108326","0.6027679","0.4185294","0.6936951","0.5383145","0.6542505","0.5097133","0.7140745","0.4858678","0.4717968","0.6216948","0.5660214","0.488142","0.8016497","0.4534454","0.6614309","0.6327625","0.7029948","0.7271711","0.4836795","0.6154666","0.6070111","0.6659665","0.5033961","0.5150291","0.7203342","0.5581692","0.567974","0.5737084","0.5284796","0.5139466","0.4121348","0.5745999","0.553077","0.653235","0.5199833","0.7124825","0.695485","0.718709","0.7166762","0.4373447","0.4015781","0.7568625","0.4330736","0.5746064","0.4205723","0.773031","0.5247496","0.5606061","0.6601196","0.4503887","0.4055391","0.8111762","0.7179928","0.7024714"
"213","0.4166278","0.5634379","0.671792","0.5276645","0.7874968","0.8198174","0.5952932","0.8095946","0.8327565","0.6100638","0.5863244","0.5627551","0.6744328","0.7599722","0.672762","0.7158672","0.667713","0.372812","0.6427226","0.6469319","0.5714363","0.7236482","0.5984323","0.567335","0.366786","0.4826007","0.8127937","0.7446909","0.7241107","0.7008005","0.565798","0.6040542","0.717478","0.6410859","0.5131616","0.6773895","0.7752256","0.6887925","0.5123195","0.6022068","0.4182705","0.692709","0.5377173","0.6542505","0.5092615","0.7133221","0.4857683","0.4719405","0.6207453","0.5661082","0.4875137","0.8014579","0.4531688","0.6610296","0.6313183","0.7022743","0.7264256","0.4829377","0.6158542","0.6064839","0.6648563","0.5032263","0.515303","0.7191108","0.5578501","0.5671369","0.5747904","0.5278816","0.5142703","0.4118983","0.5735674","0.5527606","0.6526674","0.5199833","0.711641","0.6953019","0.718146","0.7162122","0.4373818","0.4012841","0.7567994","0.4326407","0.5740748","0.4201967","0.7723814","0.5239866","0.5592741","0.6600423","0.4500209","0.405367","0.8116269","0.717362","0.7016155"
"214","0.4172491","0.5632298","0.6712019","0.5266585","0.7874968","0.8174006","0.59375","0.8086747","0.8322374","0.6091229","0.5861191","0.5630527","0.6737856","0.7595083","0.6719432","0.7156563","0.6675934","0.3726064","0.6418983","0.6462339","0.5705118","0.7229637","0.5976722","0.5672673","0.3668506","0.4827072","0.8115854","0.7446909","0.7243365","0.7005003","0.5651491","0.6042505","0.7177098","0.6406158","0.5131616","0.6769845","0.7744053","0.6884086","0.5112574","0.6007107","0.4180979","0.6920092","0.53712","0.6536016","0.5086707","0.7128292","0.4855361","0.4719979","0.6198433","0.5653269","0.4848437","0.8010742","0.4527193","0.6608289","0.6302868","0.7016164","0.7267984","0.4807122","0.6151759","0.6064839","0.6640761","0.5030188","0.5148922","0.7184843","0.5573487","0.5664548","0.5740691","0.5278816","0.5143782","0.4122531","0.5733092","0.5522333","0.6538025","0.5216486","0.7105189","0.6951972","0.718146","0.7156935","0.437456","0.4016554","0.7557897","0.4316017","0.5743406","0.4204618","0.7717936","0.5237959","0.5587746","0.6593721","0.4498036","0.4054961","0.8102749","0.7167025","0.7019365"
"215","0.417042","0.5630911","0.6708413","0.5266056","0.7877489","0.8165951","0.5939429","0.808604","0.83267","0.6082169","0.5861807","0.5630527","0.6730666","0.7592301","0.6705786","0.7155509","0.6669357","0.3724921","0.6407207","0.6457474","0.5700767","0.7227926","0.5971971","0.5659125","0.3670447","0.4822811","0.8105115","0.744219","0.7244495","0.6999666","0.5647724","0.6043487","0.717478","0.6394406","0.5133322","0.6756538","0.7727646","0.688442","0.5123195","0.6008977","0.4180979","0.6916274","0.535806","0.6525633","0.5085317","0.7125697","0.4849058","0.4719979","0.6190838","0.564806","0.4837443","0.8008824","0.4522007","0.6605996","0.6294615","0.7006766","0.726612","0.4844214","0.6155635","0.6072746","0.6640461","0.5023395","0.5153714","0.7178577","0.5578045","0.5666718","0.5741592","0.5276573","0.5137308","0.4120875","0.5723628","0.5520224","0.6520999","0.5199833","0.7102384","0.6947264","0.7179583","0.7151475","0.4375672","0.4015471","0.755348","0.4312554","0.5739726","0.4201525","0.7712368","0.5234144","0.5577756","0.6593205","0.449419","0.4053886","0.8098242","0.715957","0.7019365"
